Price,Close,High,Low,Open,Volume
Ticker,^INDIAVIX,^INDIAVIX,^INDIAVIX,^INDIAVIX,^INDIAVIX
Date,,,,,
2008-09-22,37.970001220703125,49.68000030517578,36.08000183105469,39.119998931884766,0
2008-09-23,38.7400016784668,53.83000183105469,36.58000183105469,42.439998626708984,0
2008-09-24,35.61000061035156,49.970001220703125,34.43000030517578,41.380001068115234,0
2008-09-25,34.09000015258789,40.68000030517578,32.209999084472656,36.130001068115234,0
2008-09-26,33.959999084472656,35.27000045776367,33.599998474121094,33.97999954223633,0
2008-09-29,34.900001525878906,37.84000015258789,32.2599983215332,37.84000015258789,0
2008-09-30,37.189998626708984,51.4900016784668,34.900001525878906,51.4900016784668,0
2008-10-01,35.540000915527344,37.189998626708984,34.97999954223633,37.189998626708984,0
2008-10-03,35.099998474121094,40.220001220703125,33.7599983215332,40.220001220703125,0
2008-10-06,33.75,44.790000915527344,32.380001068115234,44.11000061035156,0
2008-10-07,39.29999923706055,48.08000183105469,33.75,48.08000183105469,0
2008-10-08,39.33000183105469,52.689998626708984,30.229999542236328,30.229999542236328,0
2008-10-10,39.33000183105469,39.33000183105469,39.33000183105469,39.33000183105469,0
2008-10-13,46.4900016784668,57.779998779296875,40.81999969482422,40.81999969482422,0
2008-10-14,46.4900016784668,46.4900016784668,46.4900016784668,46.4900016784668,0
2008-10-15,46.06999969482422,46.47999954223633,36.68000030517578,36.68000030517578,0
2008-10-16,47.810001373291016,54.779998779296875,32.029998779296875,32.029998779296875,0
2008-10-17,46.720001220703125,50.09000015258789,30.389999389648438,30.389999389648438,0
2008-10-20,57.130001068115234,74.80000305175781,39.04999923706055,46.720001220703125,0
2008-10-21,56.0,57.790000915527344,47.2400016784668,47.2400016784668,0
2008-10-22,54.75,74.12999725341797,30.690000534057617,56.0,0
2008-10-23,54.970001220703125,66.70999908447266,31.469999313354492,54.75,0
2008-10-24,45.5,82.58999633789062,45.5,54.970001220703125,0
2008-10-27,67.5,90.0199966430664,56.119998931884766,87.05000305175781,0
2008-10-29,68.3499984741211,79.94999694824219,63.06999969482422,63.06999969482422,0
2008-10-31,68.3499984741211,68.3499984741211,68.3499984741211,68.3499984741211,0
2008-11-03,67.83999633789062,88.68000030517578,60.150001525878906,88.68000030517578,0
2008-11-04,62.150001525878906,84.51000213623047,58.650001525878906,58.650001525878906,0
2008-11-05,66.75,68.80000305175781,47.15999984741211,47.15999984741211,0
2008-11-06,62.150001525878906,62.150001525878906,62.150001525878906,62.150001525878906,0
2008-11-07,67.22000122070312,72.37000274658203,62.75,69.26000213623047,0
2008-11-10,63.7599983215332,67.05000305175781,57.900001525878906,59.08000183105469,0
2008-11-11,66.98999786376953,66.98999786376953,62.400001525878906,62.400001525878906,0
2008-11-12,70.62000274658203,74.36000061035156,57.70000076293945,62.970001220703125,0
2008-11-14,70.08000183105469,92.52999877929688,55.22999954223633,65.54000091552734,0
2008-11-17,85.12999725341797,91.77999877929688,58.869998931884766,61.43000030517578,0
2008-11-18,64.66000366210938,77.33000183105469,63.45000076293945,63.56999969482422,0
2008-11-19,60.84000015258789,79.4000015258789,54.279998779296875,59.310001373291016,0
2008-11-20,65.55000305175781,70.81999969482422,60.84000015258789,60.84000015258789,0
2008-11-21,64.45999908447266,90.12000274658203,61.31999969482422,65.55000305175781,0
2008-11-24,62.810001373291016,62.810001373291016,62.810001373291016,62.810001373291016,0
2008-11-25,59.560001373291016,62.59000015258789,59.150001525878906,59.150001525878906,0
2008-11-26,56.209999084472656,78.5999984741211,55.47999954223633,59.560001373291016,0
2008-11-28,57.439998626708984,62.54999923706055,52.9900016784668,56.209999084472656,0
2008-12-01,55.2599983215332,57.439998626708984,50.529998779296875,57.439998626708984,0
2008-12-02,54.29999923706055,55.2599983215332,51.869998931884766,55.2599983215332,0
2008-12-03,54.65999984741211,57.029998779296875,51.15999984741211,54.29999923706055,0
2008-12-04,51.84000015258789,55.220001220703125,48.459999084472656,48.459999084472656,0
2008-12-05,52.04999923706055,56.11000061035156,47.439998626708984,51.84000015258789,0
2008-12-08,50.279998779296875,56.09000015258789,44.90999984741211,52.04999923706055,0
2008-12-10,50.36000061035156,53.560001373291016,47.2400016784668,47.2400016784668,0
2008-12-11,51.75,51.959999084472656,44.43000030517578,45.630001068115234,0
2008-12-12,49.43000030517578,65.16000366210938,48.13999938964844,51.75,0
2008-12-15,48.099998474121094,52.65999984741211,47.849998474121094,47.849998474121094,0
2008-12-16,44.90999984741211,49.220001220703125,44.90999984741211,48.099998474121094,0
2008-12-17,44.90999984741211,63.02000045776367,44.90999984741211,44.90999984741211,0
2008-12-18,45.4900016784668,62.91999816894531,41.439998626708984,49.970001220703125,0
2008-12-19,44.90999984741211,49.220001220703125,44.90999984741211,48.099998474121094,0
2008-12-22,41.459999084472656,51.9900016784668,36.97999954223633,38.4900016784668,0
2008-12-23,45.70000076293945,60.599998474121094,41.459999084472656,41.459999084472656,0
2008-12-24,41.790000915527344,53.5099983215332,41.75,45.70000076293945,0
2008-12-26,45.15999984741211,46.52000045776367,41.4900016784668,41.790000915527344,0
2008-12-29,43.88999938964844,46.400001525878906,43.79999923706055,45.15999984741211,0
2008-12-30,42.5099983215332,44.95000076293945,42.369998931884766,42.86000061035156,0
2008-12-31,43.09000015258789,44.119998931884766,42.5099983215332,42.5099983215332,0
2009-01-02,40.66999816894531,42.0099983215332,39.439998626708984,39.439998626708984,0
2009-01-05,38.599998474121094,41.75,37.09000015258789,37.349998474121094,0
2009-01-06,38.72999954223633,40.790000915527344,35.61000061035156,39.18000030517578,0
2009-01-07,44.36000061035156,46.65999984741211,32.709999084472656,39.279998779296875,0
2009-01-09,47.81999969482422,49.68000030517578,40.84000015258789,40.84000015258789,0
2009-01-12,47.81999969482422,47.81999969482422,47.81999969482422,47.81999969482422,0
2009-01-13,53.470001220703125,54.0099983215332,42.68000030517578,44.70000076293945,0
2009-01-14,53.470001220703125,53.470001220703125,53.470001220703125,53.470001220703125,0
2009-01-15,45.16999816894531,48.2599983215332,44.41999816894531,44.41999816894531,0
2009-01-16,44.29999923706055,45.029998779296875,42.61000061035156,42.61000061035156,0
2009-01-19,44.459999084472656,45.709999084472656,44.290000915527344,45.709999084472656,0
2009-01-20,45.0,45.810001373291016,44.880001068115234,45.52000045776367,0
2009-01-21,45.40999984741211,46.20000076293945,43.34000015258789,45.0,0
2009-01-22,45.54999923706055,53.09000015258789,38.13999938964844,46.540000915527344,0
2009-01-23,34.0099983215332,47.47999954223633,30.950000762939453,45.54999923706055,0
2009-01-27,42.86000061035156,44.95000076293945,41.810001373291016,44.95000076293945,0
2009-01-28,40.7599983215332,42.86000061035156,40.650001525878906,42.86000061035156,0
2009-01-29,43.11000061035156,45.61000061035156,40.33000183105469,40.7599983215332,0
2009-01-30,42.099998474121094,47.2400016784668,41.66999816894531,43.11000061035156,0
2009-02-02,43.689998626708984,59.540000915527344,41.83000183105469,41.83000183105469,0
2009-02-03,49.2400016784668,49.869998931884766,39.4900016784668,43.79999923706055,0
2009-02-04,44.38999938964844,46.279998779296875,38.9900016784668,38.9900016784668,0
2009-02-05,43.91999816894531,57.779998779296875,40.20000076293945,40.20000076293945,0
2009-02-06,50.650001525878906,51.02000045776367,38.400001525878906,38.400001525878906,0
2009-02-09,44.58000183105469,52.939998626708984,37.11000061035156,37.11000061035156,0
2009-02-10,44.29999923706055,45.650001525878906,40.93000030517578,41.619998931884766,0
2009-02-11,46.650001525878906,53.040000915527344,41.95000076293945,45.66999816894531,0
2009-02-12,45.650001525878906,49.689998626708984,38.52000045776367,39.52000045776367,0
2009-02-13,43.310001373291016,50.33000183105469,40.5,45.650001525878906,0
2009-02-16,42.560001373291016,50.41999816894531,36.38999938964844,43.310001373291016,0
2009-02-17,44.0,51.970001220703125,35.060001373291016,35.060001373291016,0
2009-02-18,43.040000915527344,58.61000061035156,37.11000061035156,37.11000061035156,0
2009-02-19,43.040000915527344,48.20000076293945,42.90999984741211,43.040000915527344,0
2009-02-20,45.209999084472656,47.029998779296875,41.130001068115234,42.90999984741211,0
2009-02-24,45.20000076293945,46.47999954223633,43.86000061035156,44.70000076293945,0
2009-02-25,41.939998626708984,45.20000076293945,41.279998779296875,45.20000076293945,0
2009-02-26,39.869998931884766,41.869998931884766,39.130001068115234,39.130001068115234,0
2009-02-27,40.61000061035156,42.77000045776367,39.369998931884766,39.869998931884766,0
2009-03-02,43.36000061035156,44.779998779296875,40.61000061035156,40.61000061035156,0
2009-03-03,44.439998626708984,44.54999923706055,41.84000015258789,43.36000061035156,0
2009-03-04,42.77000045776367,44.439998626708984,42.45000076293945,44.439998626708984,0
2009-03-05,41.560001373291016,49.72999954223633,41.400001525878906,42.77000045776367,0
2009-03-06,37.970001220703125,41.58000183105469,37.5,41.560001373291016,0
2009-03-09,41.029998779296875,41.290000915527344,37.970001220703125,39.970001220703125,0
2009-03-12,38.47999954223633,41.029998779296875,38.47999954223633,41.029998779296875,0
2009-03-13,35.56999969482422,39.380001068115234,34.959999084472656,39.380001068115234,0
2009-03-16,36.63999938964844,38.04999923706055,35.56999969482422,35.56999969482422,0
2009-03-17,38.470001220703125,42.189998626708984,36.63999938964844,36.63999938964844,0
2009-03-18,38.189998626708984,38.709999084472656,37.279998779296875,38.470001220703125,0
2009-03-19,35.97999954223633,41.25,34.310001373291016,38.189998626708984,0
2009-03-20,35.97999954223633,41.25,34.310001373291016,38.189998626708984,0
2009-03-23,37.630001068115234,39.52000045776367,30.260000228881836,34.86000061035156,0
2009-03-24,36.849998474121094,43.68000030517578,30.139999389648438,37.630001068115234,0
2009-03-25,28.18000030517578,47.279998779296875,26.65999984741211,36.849998474121094,0
2009-03-26,36.93000030517578,38.18000030517578,28.18000030517578,28.18000030517578,0
2009-03-27,37.13999938964844,39.75,36.560001373291016,36.93000030517578,0
2009-03-30,40.25,41.7599983215332,37.13999938964844,37.13999938964844,0
2009-03-31,39.47999954223633,40.93000030517578,39.15999984741211,40.25,0
2009-04-01,36.529998779296875,39.83000183105469,36.529998779296875,39.47999954223633,0
2009-04-02,37.400001525878906,37.84000015258789,34.650001525878906,36.529998779296875,0
2009-04-06,41.720001220703125,46.130001068115234,37.400001525878906,37.400001525878906,0
2009-04-08,43.54999923706055,50.33000183105469,41.720001220703125,41.720001220703125,0
2009-04-09,43.540000915527344,47.9900016784668,42.22999954223633,43.54999923706055,0
2009-04-13,46.560001373291016,47.34000015258789,43.540000915527344,43.540000915527344,0
2009-04-15,48.02000045776367,49.41999816894531,46.560001373291016,46.560001373291016,0
2009-04-16,50.5099983215332,51.22999954223633,47.5099983215332,48.02000045776367,0
2009-04-17,50.79999923706055,51.189998626708984,50.0099983215332,50.5099983215332,0
2009-04-20,54.220001220703125,55.20000076293945,50.79999923706055,50.79999923706055,0
2009-04-21,53.63999938964844,55.279998779296875,53.349998474121094,54.220001220703125,0
2009-04-22,57.880001068115234,63.400001525878906,53.63999938964844,53.63999938964844,0
2009-04-23,57.880001068115234,57.880001068115234,57.880001068115234,57.880001068115234,0
2009-04-24,47.779998779296875,56.2599983215332,47.68000030517578,51.29999923706055,0
2009-04-27,49.43000030517578,52.40999984741211,47.779998779296875,47.779998779296875,0
2009-04-28,48.79999923706055,50.540000915527344,47.95000076293945,49.43000030517578,0
2009-04-29,46.630001068115234,48.79999923706055,45.900001525878906,48.79999923706055,0
2009-05-04,49.540000915527344,53.20000076293945,43.70000076293945,46.630001068115234,0
2009-05-05,50.529998779296875,50.7599983215332,49.33000183105469,49.540000915527344,0
2009-05-06,51.209999084472656,59.209999084472656,48.130001068115234,48.130001068115234,0
2009-05-07,54.7599983215332,61.47999954223633,38.459999084472656,51.209999084472656,0
2009-05-08,57.02000045776367,60.41999816894531,44.31999969482422,54.7599983215332,0
2009-05-11,61.029998779296875,62.529998779296875,43.970001220703125,51.93000030517578,0
2009-05-12,50.310001373291016,61.70000076293945,50.279998779296875,50.7400016784668,0
2009-05-13,50.72999954223633,63.38999938964844,46.72999954223633,50.310001373291016,0
2009-05-14,51.25,62.47999954223633,49.810001373291016,50.72999954223633,0
2009-05-15,49.63999938964844,52.810001373291016,47.29999923706055,51.25,0
2009-05-18,49.63999938964844,52.810001373291016,47.29999923706055,51.25,0
2009-05-19,58.099998474121094,69.01000213623047,41.27000045776367,65.47000122070312,0
2009-05-20,50.790000915527344,63.970001220703125,45.65999984741211,57.47999954223633,0
2009-05-21,50.790000915527344,50.790000915527344,50.790000915527344,50.790000915527344,0
2009-05-22,49.63999938964844,49.63999938964844,49.63999938964844,49.63999938964844,0
2009-05-25,43.709999084472656,83.70999908447266,43.689998626708984,83.70999908447266,0
2009-05-26,52.369998931884766,84.93000030517578,39.58000183105469,43.709999084472656,0
2009-05-27,41.56999969482422,77.7699966430664,37.93000030517578,52.369998931884766,0
2009-05-28,44.58000183105469,76.30999755859375,36.31999969482422,36.31999969482422,0
2009-05-29,40.29999923706055,48.290000915527344,35.34000015258789,39.09000015258789,0
2009-06-01,41.83000183105469,47.09000015258789,39.59000015258789,41.189998626708984,0
2009-06-02,41.040000915527344,58.560001373291016,39.040000915527344,39.040000915527344,0
2009-06-03,40.66999816894531,58.91999816894531,38.02000045776367,41.040000915527344,0
2009-06-04,41.310001373291016,59.41999816894531,37.45000076293945,37.45000076293945,0
2009-06-05,40.54999923706055,41.540000915527344,38.47999954223633,38.47999954223633,0
2009-06-08,42.27000045776367,69.19000244140625,40.54999923706055,40.54999923706055,0
2009-06-09,40.7599983215332,52.61000061035156,40.189998626708984,40.189998626708984,0
2009-06-10,40.470001220703125,86.91999816894531,37.0,42.040000915527344,0
2009-06-11,41.02000045776367,67.55000305175781,39.709999084472656,40.470001220703125,0
2009-06-12,40.83000183105469,74.54000091552734,39.5099983215332,49.20000076293945,0
2009-06-15,52.709999084472656,80.41999816894531,40.34000015258789,40.34000015258789,0
2009-06-16,41.689998626708984,71.20999908447266,41.310001373291016,42.189998626708984,0
2009-06-17,62.04999923706055,64.52999877929688,40.369998931884766,40.84000015258789,0
2009-06-18,54.4900016784668,70.27999877929688,50.130001068115234,62.04999923706055,0
2009-06-19,48.95000076293945,57.099998474121094,47.83000183105469,55.68000030517578,0
2009-06-22,47.529998779296875,64.61000061035156,44.2599983215332,48.95000076293945,0
2009-06-23,48.22999954223633,56.560001373291016,44.79999923706055,56.560001373291016,0
2009-06-24,42.220001220703125,53.720001220703125,42.220001220703125,53.720001220703125,0
2009-06-25,38.59000015258789,47.650001525878906,37.130001068115234,44.900001525878906,0
2009-06-26,37.9900016784668,44.33000183105469,31.1200008392334,38.59000015258789,0
2009-06-29,40.310001373291016,40.68000030517578,36.9900016784668,37.9900016784668,0
2009-06-30,42.540000915527344,43.27000045776367,40.5,40.79999923706055,0
2009-07-01,43.150001525878906,44.54999923706055,42.20000076293945,42.20000076293945,0
2009-07-02,43.880001068115234,44.88999938964844,42.90999984741211,42.90999984741211,0
2009-07-03,45.86000061035156,45.900001525878906,43.880001068115234,43.880001068115234,0
2009-07-06,39.88999938964844,47.47999954223633,39.540000915527344,46.22999954223633,0
2009-07-07,36.16999816894531,40.380001068115234,36.130001068115234,38.81999969482422,0
2009-07-08,37.380001068115234,38.93000030517578,33.9900016784668,33.9900016784668,0
2009-07-09,36.63999938964844,38.38999938964844,36.63999938964844,36.66999816894531,0
2009-07-10,35.83000183105469,36.81999969482422,34.95000076293945,35.59000015258789,0
2009-07-13,36.58000183105469,38.380001068115234,35.83000183105469,35.83000183105469,0
2009-07-14,35.04999923706055,36.349998474121094,34.65999984741211,36.349998474121094,0
2009-07-15,36.150001525878906,36.349998474121094,34.349998474121094,35.810001373291016,0
2009-07-16,37.59000015258789,38.2599983215332,35.63999938964844,35.63999938964844,0
2009-07-17,35.88999938964844,37.61000061035156,35.59000015258789,37.61000061035156,0
2009-07-20,36.970001220703125,37.95000076293945,35.88999938964844,35.88999938964844,0
2009-07-21,36.59000015258789,38.650001525878906,36.45000076293945,36.97999954223633,0
2009-07-22,37.13999938964844,37.279998779296875,35.810001373291016,36.38999938964844,0
2009-07-23,34.04999923706055,43.27000045776367,32.56999969482422,43.27000045776367,0
2009-07-24,36.470001220703125,40.209999084472656,34.04999923706055,34.04999923706055,0
2009-07-27,37.38999938964844,38.9900016784668,36.470001220703125,36.470001220703125,0
2009-07-28,36.06999969482422,37.689998626708984,35.97999954223633,37.38999938964844,0
2009-07-29,37.33000183105469,42.41999816894531,35.86000061035156,36.06999969482422,0
2009-07-30,37.59000015258789,37.83000183105469,35.130001068115234,37.33000183105469,0
2009-07-31,39.209999084472656,39.209999084472656,34.4900016784668,34.86000061035156,0
2009-08-03,40.650001525878906,54.130001068115234,36.58000183105469,39.209999084472656,0
2009-08-04,36.79999923706055,62.540000915527344,35.970001220703125,36.13999938964844,0
