Price,INDIA_VIX,USD_INR,VIX_Change,USDINR_Change,Risk_Score
2013-05-31,16.989999771118164,56.37799835205078,12.516551933123043,3.964737194388257,16.4812891275113
2013-06-30,17.950000762939453,60.1879997253418,5.650388491783409,6.757957864164621,12.40834635594803
2013-07-31,18.770000457763672,60.80799865722656,4.568243231037816,1.030103898973267,5.598347130011083
2013-08-31,27.809999465942383,67.38999938964844,48.161954116732986,10.824235096972146,58.98618921370513
2013-09-30,26.64999961853028,62.90999984741211,-4.171160984137023,-6.647869984881593,-10.819030969018616
2013-10-31,18.38999938964844,61.31999969482422,-30.994372784675374,-2.527420372666389,-33.52179315734176
2013-11-30,21.3799991607666,62.41299819946289,16.25883561910939,1.7824502773618356,18.041285896471226
2013-12-31,15.119999885559082,61.77999877929688,-29.279698414090404,-1.0142108830327845,-30.29390929712319
2014-01-31,16.81999969482422,62.310001373291016,11.243385067011701,0.8578870256820803,12.101272092693781
2014-02-28,14.18000030517578,62.02000045776367,-15.6955971316742,-0.4654163202308159,-16.161013451905017
2014-03-31,21.6200008392334,59.84000015258789,52.46826779927485,-3.5149956289671214,48.95327217030773
2014-04-30,30.59000015258789,60.417999267578125,41.4893569156427,0.9659076094859165,42.45526452512862
2014-05-31,16.34000015258789,58.900001525878906,-46.5838506993092,-2.5124925686074717,-49.09634326791667
2014-06-30,17.8700008392334,60.03799819946289,9.363529206596667,1.9320825876107728,11.295611794207439
2014-07-31,13.81999969482422,60.25,-22.663687488572716,0.35311270677742534,-22.31057478179529
2014-08-31,13.06999969482422,60.61000061035156,-5.42691763069203,0.5975113864756132,-4.8294062442164165
2014-09-30,13.149999618530272,61.553001403808594,0.6120881834276615,1.5558501632748412,2.1679383467025026
2014-10-31,13.300000190734863,61.43299865722656,1.1406887951024736,-0.19495839982647256,0.945730395276001
2014-11-30,12.899999618530272,61.85300064086914,-3.0075230561518507,0.6836748861732023,-2.3238481699786484
2014-12-31,15.119999885559082,63.37799835205078,17.209304904473633,2.4655193691185406,19.674824273592172
2015-01-31,20.170000076293945,61.79600143432617,33.39947241374026,-2.4961295068628764,30.903342906877388
2015-02-28,19.56999969482422,61.75400161743164,-2.9747168031740046,-0.06796526623031873,-3.0426820694043233
2015-03-31,14.489999771118164,62.50899887084961,-25.958099146264114,1.2225883888386857,-24.73551075742543
2015-04-30,17.229999542236328,63.44200134277344,18.90959154174454,1.4925890492207605,20.4021805909653
2015-05-31,16.65999984741211,63.82500076293945,-3.3081817177473716,0.6037000915161794,-2.704481626231192
2015-06-30,16.93000030517578,63.7239990234375,1.6206510218282677,-0.158247925255961,1.4624030965723067
2015-07-31,14.56999969482422,64.11799621582031,-13.939755273542842,0.6182869851559358,-13.321468288386907
2015-08-31,24.600000381469727,66.14299774169922,68.84008851564023,3.158242062123673,71.99833057776391
2015-09-30,19.6299991607666,65.91999816894531,-20.203256681438276,-0.3371476654637884,-20.540404346902065
2015-10-31,17.8799991607666,65.44400024414062,-8.914926514605403,-0.722084250646915,-9.637010765252318
2015-11-30,16.43000030517578,66.9000015258789,-8.109613666942995,2.2248048351363403,-5.884808831806654
2015-12-31,13.869999885559082,66.45500183105469,-15.581256068572602,-0.6651714270171971,-16.2464274955898
2016-01-31,17.239999771118164,68.09300231933594,24.297043355189917,2.4648264888254223,26.76186984401534
2016-02-29,20.15999984741211,68.7300033569336,16.93735565580323,0.935486784104933,17.872842439908162
2016-03-31,16.579999923706055,66.36799621582031,-17.757936263901364,-3.4366463345661957,-21.19458259846756
2016-04-30,16.540000915527344,66.43800354003906,-0.241248542598127,0.10548355865844794,-0.13576498393967906
2016-05-31,16.049999237060547,67.13300323486328,-2.962525098815416,1.04608756704343,-1.9164375317719862
2016-06-30,16.290000915527344,67.41600036621094,1.495337631621907,0.42154695561227307,1.91688458723418
2016-07-31,14.920000076293944,67.00700378417969,-8.41007220526022,-0.6066758333474809,-9.016748038607702
2016-08-31,13.239999771118164,67.12660217285156,-11.26005560713833,0.17848639980544423,-11.081569207332887
2016-09-30,17.18000030517578,66.81629943847656,29.75831270520386,-0.4622649208073537,29.296047784396507
2016-10-31,14.649999618530272,66.78140258789062,-14.726429812014041,-0.05222805045955736,-14.7786578624736
2016-11-30,16.850000381469727,68.60800170898438,15.01707044522207,2.7351913112183768,17.752261756440447
2016-12-31,15.470000267028809,67.93299865722656,-8.189911472990419,-0.9838547034513367,-9.173766176441756
2017-01-31,16.829999923706055,67.82099914550781,8.79120642018223,-0.16486761063481126,8.626338809547418
2017-02-28,13.789999961853027,66.69319915771484,-18.062982624087876,-1.6629067722421897,-19.725889396330068
2017-03-31,12.420000076293944,64.79000091552734,-9.934734513044841,-2.8536616420016814,-12.788396155046522
2017-04-30,10.859999656677246,64.05999755859375,-12.56038977482996,-1.1267222513013486,-13.68711202613131
2017-05-31,11.760000228881836,64.61859893798828,8.287298348589056,0.871997191201257,9.159295539790314
2017-06-30,11.729999542236328,64.78510284423828,-0.2551078746735769,0.2576717988110211,0.002563924137444218
2017-07-31,11.899999618530272,64.12349700927734,1.4492760692941475,-1.021231434256764,0.42804463503738344
2017-08-31,11.949999809265137,63.976200103759766,0.4201696835099522,-0.2297081606392526,0.19046152287069962
2017-09-30,12.489999771118164,65.36000061035156,4.518828204786685,2.162992650935003,6.681820855721687
2017-10-31,12.4399995803833,64.84239959716797,-0.4003217906415335,-0.7919232073899551,-1.1922449980314886
2017-11-30,13.550000190734863,64.41480255126953,8.922834789334955,-0.6594405027495531,8.263394286585402
2017-12-31,12.670000076293944,64.06199645996094,-6.494465697813356,-0.5477096526497749,-7.042175350463131
2018-01-31,15.93000030517578,63.769901275634766,25.730072685488146,-0.45595704234527856,25.274115643142867
2018-02-28,13.8100004196167,64.91000366210938,-13.308222504366663,1.7878377787456712,-11.520384725620993
